url,favs_lognorm
https://habrahabr.ru/post/314080/,0.4254598540038542
https://habrahabr.ru/company/plesk/blog/313732/,-1.0762331311183884
https://habrahabr.ru/company/etagi/blog/314000/,0.6621695568437121
https://habrahabr.ru/company/knopka/blog/314030/,0.5181283099065923
https://geektimes.ru/company/audiomania/blog/282058/,1.147039244134223
https://habrahabr.ru/company/pechkin/blog/314066/,0.26840237321445304
https://habrahabr.ru/company/first/blog/314106/,0.5397737979005955
https://habrahabr.ru/company/vasexperts/blog/313558/,0.2407847881363348
https://habrahabr.ru/post/314108/,1.6604887448957657
https://habrahabr.ru/company/cbs/blog/313830/,0.2458795950839676
https://habrahabr.ru/company/jugru/blog/313908/,0.22420621879823385
https://habrahabr.ru/post/314110/,0.36131381978867405
https://habrahabr.ru/company/pt/blog/314112/,0.016521872614482583
https://habrahabr.ru/company/solarsecurity/blog/312056/,0.07248769658382735
https://habrahabr.ru/post/314114/,0.7949042868870999
https://habrahabr.ru/post/314118/,1.3186854522942149
https://habrahabr.ru/post/314122/,0.5187230212195919
https://geektimes.ru/company/dadget/blog/281786/,0.13033637999623773
https://habrahabr.ru/company/kickidler/blog/314042/,-0.44431141789987477
https://habrahabr.ru/company/it-grad/blog/312042/,-0.11051624471474944
https://habrahabr.ru/company/1cloud/blog/314022/,-0.24735749523960107
https://habrahabr.ru/post/314126/,-0.65372708202557
https://habrahabr.ru/post/313966/,0.44429915893717153
https://habrahabr.ru/company/piter/blog/314120/,0.4596774923563721
https://geektimes.ru/post/282094/,0.14541710523188825
https://habrahabr.ru/company/regionsoft/blog/314130/,-0.3382163825053917
https://habrahabr.ru/company/ru_mts/blog/314134/,0.3690145798352183
https://habrahabr.ru/post/314028/,0.6553914502577123
https://habrahabr.ru/post/314136/,-0.15005350209369886
https://habrahabr.ru/post/313904/,0.29382292361691903
https://habrahabr.ru/post/314140/,0.5861743394060709
https://habrahabr.ru/company/acronis/blog/309688/,-3.5905568212264705e-05
https://geektimes.ru/post/282096/,-0.40928546111351083
https://habrahabr.ru/post/314142/,0.06075762704935554
https://habrahabr.ru/company/ivideon/blog/314138/,0.1942144070170578
https://geektimes.ru/post/282104/,0.33255126032765336
https://geektimes.ru/post/282102/,-0.2964598788052626
https://geektimes.ru/post/282016/,-0.06611360176792277
https://geektimes.ru/company/piter/blog/282106/,0.3246761839975265
https://habrahabr.ru/post/314150/,0.28115431912892025
https://habrahabr.ru/company/mailru/blog/313880/,1.2695586878223122
https://geektimes.ru/company/comfortway/blog/282108/,-0.09531308869231725
https://habrahabr.ru/company/erlyvideo/blog/314146/,-0.1822027079456678
https://geektimes.ru/company/atlasbiomed/blog/282110/,0.30361391916517033
https://habrahabr.ru/company/npl/blog/314160/,0.08544958928852757
https://habrahabr.ru/company/edison/blog/314094/,-0.22446445935317463
https://geektimes.ru/post/282112/,-0.5165112450418892
https://habrahabr.ru/company/ruvds/blog/314166/,0.43224847367197144
https://geektimes.ru/company/gearbest/blog/282114/,0.05893067093332359
https://habrahabr.ru/post/314172/,0.8728698542482729
https://geektimes.ru/post/282116/,0.4738707919698967
https://geektimes.ru/company/intel/blog/282026/,0.1936993824303908
https://habrahabr.ru/post/313776/,1.7745604202711691
https://habrahabr.ru/post/314174/,0.23956534405659408
https://geektimes.ru/post/282118/,1.1052917728269294
https://geektimes.ru/post/282122/,0.5828411615529232
https://habrahabr.ru/company/FastVPS/blog/314178/,-0.4789416972690679
https://habrahabr.ru/post/314180/,0.5583060827313608
https://geektimes.ru/post/282446/,0.4343068347066894
https://habrahabr.ru/post/314184/,1.012325524167479
https://habrahabr.ru/post/313954/,-0.6463929411522368
https://habrahabr.ru/post/314186/,0.7900781360952525
https://geektimes.ru/post/282124/,-0.42909642116096613
https://habrahabr.ru/post/314190/,-1.157236658943847
https://geektimes.ru/company/madrobots/blog/282126/,0.5820915502266573
https://habrahabr.ru/post/314188/,-0.036147555046139916
https://geektimes.ru/post/282128/,0.5223382650249816
https://habrahabr.ru/post/314194/,0.474868189655756
https://geektimes.ru/post/282132/,-1.0035230193568652
https://habrahabr.ru/post/314208/,0.31298032104602314
https://habrahabr.ru/post/312352/,0.01601934581604616
https://habrahabr.ru/post/314202/,0.12687918390959588
https://habrahabr.ru/post/314210/,1.1697152003498015
https://geektimes.ru/post/282130/,0.522218208931529
https://habrahabr.ru/company/centosadmin/blog/314212/,0.03197829349438726
https://habrahabr.ru/post/314116/,0.13228095679411508
https://geektimes.ru/post/282120/,0.3966572722648272
https://habrahabr.ru/post/313392/,0.9529230335768887
https://habrahabr.ru/company/pt/blog/314216/,-0.11062561343755747
https://habrahabr.ru/company/skbkontur/blog/314144/,0.5130193068876523
https://habrahabr.ru/company/nixsolutions/blog/314196/,-0.3399368496162705
https://geektimes.ru/post/282056/,-0.2547169227638758
https://habrahabr.ru/company/yandex/blog/314222/,0.6860257464205882
https://habrahabr.ru/company/pvs-studio/blog/314226/,0.046494662891762614
https://habrahabr.ru/post/314232/,0.7699635917419954
https://habrahabr.ru/company/e-Legion/blog/314170/,0.402753006221741
https://habrahabr.ru/company/testutor/blog/314234/,0.4232149047588064
https://habrahabr.ru/post/314236/,0.8500358507917943
https://habrahabr.ru/company/regberry/blog/314128/,-0.23053328754208605
https://habrahabr.ru/company/polyglot/blog/314248/,-1.2232009188293398
https://geektimes.ru/post/282136/,0.047455520569759865
https://habrahabr.ru/company/eset/blog/314058/,-0.3955816871391593
https://habrahabr.ru/post/314254/,0.16201811426846296
https://geektimes.ru/post/282140/,0.0004248325626431196
https://geektimes.ru/post/282142/,0.3367694258701887
https://geektimes.ru/post/282138/,-0.6261659288810415
https://habrahabr.ru/company/redmadrobot/blog/314156/,0.21823155179073817
https://habrahabr.ru/company/edison/blog/314206/,-0.8550892826988691
https://habrahabr.ru/company/pentestit/blog/314230/,-0.3778327208305084
https://habrahabr.ru/post/314258/,0.8022236242554613
https://habrahabr.ru/post/314260/,0.0644978614789053
https://geektimes.ru/post/282148/,-1.4919439404995989
https://habrahabr.ru/company/smartprogress/blog/313894/,0.1677022318582458
https://habrahabr.ru/company/aacidov/blog/314262/,-0.20567522086032006
https://geektimes.ru/company/banderolka/blog/282144/,0.45795378468775993
